"","var","param_est","count_iter","gradient","negLL","coef","t.stat"
"1","constant_LandBldg","-1.94642751784005","50","0","-199662.192690754","-1.89754296024277","-5.85742763299248"
"2","constant_LandOnly","0.0941110285959793","0","0","0","-2.07872064030782","-6.41127961294898"
"3","constant_Condo","-0.00363540385881504","0","0","0","-2.56668755246172","-7.92010175049163"
"4","distance.num","-2.10645559034749","0","0","0","-0.014531927875094","-79.0499104940808"
"5","area.m2.num","-0.0371293955226482","0","0","0","0.00247621382000857","402.764865271513"
"6","total.floor.area.m2.num","-1.23718014031659","0","0","0","0.000617112692081499","107.972283400962"
"7","building.age","-1.04348388220725","0","0","0","-0.012021593810986","-144.492094065503"
"8","LandBldg_RC","0.00663260904856315","0","0","0","0.416185791481558","44.0727051028107"
"9","LandBldg_S","0.00136716589145034","0","0","0","0.168437082874602","19.3614703642071"
"10","LandBldg_W","-1.00225771626855","0","0","0","-0.140835843068085","-17.8750521145261"
"11","built.1981_2000","0.00052901665225903","0","0","0","0.162978854566482","60.426772792445"
"12","built.after2000","-0.960177725611207","0","0","0","0.412863611047282","159.384904615737"
"13","Urban_Control","0","0","0","0","-0.900968511386806","-40.1786432055912"
"14","Q1","0","0","0","0","0.10087070071644","44.1298570881011"
"15","Q2","0","0","0","0","0.0818873104960707","36.4046190821651"
"16","Q3","0","0","0","0","0.103589513960404","41.6310112807137"
"17","max.building.coverage.ratio","0","0","0","0","-0.00190279711422944","-24.7875858701019"
"18","max.floor.area.ratio","0","0","0","0","0.000432114073800387","36.6901978134355"
"19","City_Fukuoka","0","0","0","0","-0.887942733008515","-68.6941876909959"
"20","City_Nagoya","0","0","0","0","-0.390857838474924","-78.8055156103249"
"21","City_Osaka","0","0","0","0","-0.238923725152884","-38.1703844878141"
"22","City_Sapporo","0","0","0","0","-1.21551048510643","-86.9908038415592"
"23","log.nGDP","0","0","0","0","1.33342324496741","52.1054739862959"
"24","log.CPI","0","0","0","0","0.788544791618869","13.9049136725407"
"25","PctImmi","0","0","0","0","6.77138418736444","66.7956073130304"
"26","Ncrime","0","0","0","0","-0.0439328924737625","-50.565081288095"
"27","PctUnemploy","0","0","0","0","-4.30534130268037","-44.4202812511194"
"28","PctExec","0","0","0","0","3.356798251954","37.8687471046807"
"29","JSHIS_I45_55","0","0","0","0","-0.141519652745466","-7.29545717070988"
"30","JSHIS_I55","0","0","0","0","-0.503275453567787","-24.3527928871419"
"31","Xpsi","0","0","0","0","-0.0161554067558991","-3.34015693835476"
"32","psi","0","0","0","0","4.56","1.02192044970399"
